nomPartyNumber,nomParty,listOrder,name1,name2,acadTitle,age,occupation,residency,membParty,name,minor
6,HZDS,17,Gustáv,Krajči,Mgr.,51,poslanec NR SR,Spišská Nová Ves,HZDS,Gustáv Krajči,0
6,HZDS,18,Milan,Rehák,Ing.,55,poslanec NR SR,Kostolná - Záriečie,HZDS,Milan Rehák,0
6,HZDS,19,Igor,Pinkava,Ing.,45,manažér,Trnava,HZDS,Igor Pinkava,0
6,HZDS,20,Tibor,Cabaj,,48,poslanec NR SR,Kuzmice,HZDS,Tibor Cabaj,0
6,HZDS,21,Stanislav,Husár,JUDr.,62,poslanec NR SR,Bratislava,HZDS,Stanislav Husár,0
6,HZDS,22,Jozef,Elsner,JUDr.,42,podnikateľ,Lipany,HZDS,Jozef Elsner,0
6,HZDS,23,Miroslav,Abelovský,JUDr.,54,komerčný právnik,Zvolen,HZDS,Miroslav Abelovský,0
6,HZDS,24,Eduard,Kolesár,,31,asistent,Košice,HZDS,Eduard Kolesár,0
6,HZDS,25,Jozef,Brhel,Ing.,41,poslanec NR SR,Bratislava,HZDS,Jozef Brhel,0
6,HZDS,26,Miroslav,Maxon,Ing.,51,poslanec NR SR,Trenčín,HZDS,Miroslav Maxon,0
6,HZDS,27,Ján,Mikuš,Ing.,50,riaditeľ firmy,Pribylina,HZDS,Ján Mikuš,0
6,HZDS,28,Jaroslav,Jaduš,Ing.,35,podnikateľ,Prešov,HZDS,Jaroslav Jaduš,0
6,HZDS,29,Milan,Urbáni,MUDr. CSc. MPH,58,lekár,Banská Bystrica,HZDS,Milan Urbáni,0
6,HZDS,30,Irena,Belohorská,MUDr.,54,poslankyňa NR SR,Bratislava,HZDS,Irena Belohorská,0
6,HZDS,31,Karol,Džupa,MUDr. CSc.,49,lekár,Michalovce,HZDS,Karol Džupa,0
6,HZDS,32,Dušan,Jarjabek,Mgr.,49,poslanec NR SR,Bratislava,HZDS,Dušan Jarjabek,0
6,HZDS,33,Diana,Dubovská,Ing.,29,poslankyňa NR SR,Bratislava,HZDS,Diana Dubovská,0
6,HZDS,34,Milan,Cagala,Ing. CSc.,53,poslanec NR SR,Nové Mesto nad Váhom,HZDS,Milan Cagala,0
6,HZDS,35,Dana,Podracká,PhDr.,48,spisovateľka,Bratislava,HZDS,Dana Podracká,0
6,HZDS,36,Gabriel,Karlin,MVDr.,55,poslanec NR SR,Veľký Krtíš,HZDS,Gabriel Karlin,0
6,HZDS,37,Vladimír,Pavelka,Ing.,42,poslanec NR SR,Dolný Kubín,HZDS,Vladimír Pavelka,0
6,HZDS,38,Jana,Štefanková,JUDr.,49,riaditeľka DSS,Nitra,HZDS,Jana Štefanková,0
6,HZDS,39,Dagmar,Gasperová,,48,zdravotná sestra,Ľubochňa,HZDS,Dagmar Gasperová,0
6,HZDS,40,Elena,Magdolenová,Mgr.,42,právnička,Nedašovce,HZDS,Elena Magdolenová,0
6,HZDS,41,František,Blanárik,Ing.,50,obchodný riaditeľ,Bratislava,HZDS,František Blanárik,0
6,HZDS,42,Ján,Cuper,doc. JUDr. CSc.,55,poslanec NR SR,Bratislava,HZDS,Ján Cuper,0
6,HZDS,43,Jozef,Božik,PaedDr.,26,pedagóg,Partizánske,HZDS,Jozef Božik,0
6,HZDS,44,Ján,Danko,PhDr. CSc.,52,poslanec NR SR,Trebišov,HZDS,Ján Danko,0
6,HZDS,45,Ján,Dlhopolček,PhDr.,50,obchodný manažér,Hlohovec,HZDS,Ján Dlhopolček,0
6,HZDS,46,Gabriela,Sedláková,Ing.,43,generálna riaditeľka,Bratislava,HZDS,Gabriela Sedláková,0
6,HZDS,47,Peter,Pavlák,,37,konateľ spoločnosti,Námestovo,HZDS,Peter Pavlák,0
6,HZDS,48,Iveta,Leňová,MUDr.,42,lekárka,Humenné,HZDS,Iveta Leňová,0
6,HZDS,49,Daniel,Andráško,PhDr.,49,riaditeľ MsKs,Snina,HZDS,Daniel Andráško,0
6,HZDS,50,Ľuboš,Lackovič,Ing.,45,primátor mesta,Považská Bystrica,HZDS,Ľuboš Lackovič,0
6,HZDS,51,Beata,Sániová,doc. MUDr. PhD.,54,lekárka,Martin,HZDS,Beata Sániová,0
6,HZDS,52,Ladislav,Kosztanko,PaedDr.,42,riaditeľ podniku,Trnovec nad Váhom,HZDS,Ladislav Kosztanko,0
6,HZDS,53,Peter,Šuca,PaedDr.,34,pedagóg,Nová Lesná,HZDS,Peter Šuca,0
6,HZDS,54,Miroslav,Jureňa,Ing.,48,manažér,Gbely,HZDS,Miroslav Jureňa,0
6,HZDS,55,Jozef,Vražel,Ing.,40,manažér,Čadca,HZDS,Jozef Vražel,0
6,HZDS,56,Ján,Bodnár,Ing.,41,podnikateľ,Prievidza,HZDS,Ján Bodnár,0
6,HZDS,57,Petra,Polievková,,23,študentka,Banská Bystrica,HZDS,Petra Polievková,0
6,HZDS,58,Marta,Hlaváčová,MUDr.,48,lekárka,Rožňavské Bystré,HZDS,Marta Hlaváčová,0
6,HZDS,59,Peter,Baco,Ing.,57,poslanec NR SR,Trenčín,HZDS,Peter Baco,0
6,HZDS,60,Katarína,Tóthová,prof. JUDr. DrSc.,62,poslankyňa NR SR,Bratislava,HZDS,Katarína Tóthová,0
6,HZDS,61,Štefan,Pucko,Ing.,41,starosta,Štiavnik,HZDS,Štefan Pucko,0
6,HZDS,62,Štefan,Baláž,JUDr.,60,riaditeľ MsKs,Rimavská Sobota,HZDS,Štefan Baláž,0
6,HZDS,63,Janka,Gantnerová,Ing.,42,obchodná riaditeľka,Kežmarok,HZDS,Janka Gantnerová,0
6,HZDS,64,Ladislav,Lukáč,,49,riaditeľ spoločnosti,Holíč,HZDS,Ladislav Lukáč,0
6,HZDS,65,Alena,Šišková,JUDr.,43,komerčná právnička,Hrušovany,HZDS,Alena Šišková,0
6,HZDS,66,Martin,Podmajerský,Ing.,46,stavebný inžinier,Myjava,HZDS,Martin Podmajerský,0
6,HZDS,67,Štefan,Holeščák,Ing.,55,zástupca riaditeľa školy,Čadca,HZDS,Štefan Holeščák,0
6,HZDS,68,Jozef,Halecký,MUDr.,52,lekár,Bardejov,HZDS,Jozef Halecký,0
6,HZDS,69,Tatiana,Houdeková,JUDr.,47,právnička,Košice,HZDS,Tatiana Houdeková,0
6,HZDS,70,Peter,Hudák,MUDr.,58,lekár,Nové Zámky,HZDS,Peter Hudák,0
6,HZDS,71,Mária,Čemeričková,Mgr.,48,riaditeľka školy,Hriňová,HZDS,Mária Čemeričková,0
6,HZDS,72,Ján,Dreisig,Ing.,55,podnikateľ,Martin,HZDS,Ján Dreisig,0
6,HZDS,73,Jozef,Huljak,Ing.,56,konateľ spoločnosti,Prievidza,HZDS,Jozef Huljak,0
6,HZDS,74,Pavol,Kačic,Ing.,44,poslanec NR SR,Stropkov,HZDS,Pavol Kačic,0
6,HZDS,75,Alexander,Patkoló,,45,živnostník,Bratislava,RIS,Alexander Patkoló,0
6,HZDS,76,Július,Höffer,MUDr.,47,lekár,Lučenec,HZDS,Július Höffer,0
6,HZDS,77,Ľubica,Mandáková,,45,starostka,Veľké Vozokany,HZDS,Ľubica Mandáková,0
6,HZDS,78,Hana,Pravdová,Mgr.,42,šéfredaktorka,Kaplna,HZDS,Hana Pravdová,0
6,HZDS,79,Alena,Ondičová,Ing.,31,manažérka,Považská Bystrica,HZDS,Alena Ondičová,0
6,HZDS,80,Eva,Kocová,Ing.,43,výskumná pracovníčka,Žilina,HZDS,Eva Kocová,0
6,HZDS,81,Ján,Šimko,MUDr.,53,lekár,Vranov nad Topľou,HZDS,Ján Šimko,0
6,HZDS,82,Eleonóra,Kašaiová,,43,podnikateľka,Košice,HZDS,Eleonóra Kašaiová,0
6,HZDS,83,Tibor,Pethö,Ing.,33,riaditeľ odboru,Sládkovičovo,HZDS,Tibor Pethö,0
6,HZDS,84,Ján,Šeševička,MVDr.,47,veterinárny lekár,Revúcka Lehota,HZDS,Ján Šeševička,0
6,HZDS,85,Jozef,Trstenský,Ing.,42,primátor,Nové Mesto nad Váhom,HZDS,Jozef Trstenský,0
6,HZDS,86,Vladimír,Struhár,Mgr.,60,pedagóg,Ružomberok,HZDS,Vladimír Struhár,0
6,HZDS,87,Jaroslav,Tiško,Ing.,40,technik,Svidník,HZDS,Jaroslav Tiško,0
6,HZDS,88,Emília,Barkociová,RNDr.,43,podnikateľka,Nesvady,HZDS,Emília Barkociová,0
6,HZDS,89,Ján,Turňa,doc. RNDr. CSc.,47,vedúci katedry,Bratislava,HZDS,Ján Turňa,0
6,HZDS,90,Alojz,Engliš,Ing.,55,poslanec NR SR,Nováčany,HZDS,Alojz Engliš,0
6,HZDS,91,Milan,Staňo,Ing.,39,vedúci odboru,Dubnica nad Váhom,HZDS,Milan Staňo,0
6,HZDS,92,Marián,Tuchscher,Ing.,55,vedúci odboru,Žilina,HZDS,Marián Tuchscher,0
6,HZDS,93,Jozefína,Obšitníková,,50,pracovníčka Nadácie,Snina,HZDS,Jozefína Obšitníková,0
6,HZDS,94,Ľubomír,Kropil,MVDr.,42,predseda PD,Žiar nad Hronom,HZDS,Ľubomír Kropil,0
6,HZDS,95,Jana,Staňová,Ing.,31,lesná inžinierka,Žemberovce,HZDS,Jana Staňová,0
6,HZDS,96,Monika,Krištofičová,Ing.,28,manažérka,Trnava,HZDS,Monika Krištofičová,0
6,HZDS,97,Imrich,Andrejčák,Ing.,61,poslanec NR SR,Bratislava,HZDS,Imrich Andrejčák,0
6,HZDS,98,Milan,Mertoš,Mgr.,57,učiteľ,Bobrovec,HZDS,Milan Mertoš,0
6,HZDS,99,Andrej,Bega,MUDr.,46,lekár,Medzilaborce,HZDS,Andrej Bega,0
6,HZDS,100,Vasil,Kolesár,Ing.,33,konateľ spoločnosti,Spišská Nová Ves,HZDS,Vasil Kolesár,0
6,HZDS,101,Žaneta,Pittnerová,Mgr.,30,riaditeľka odboru,Humenné,HZDS,Žaneta Pittnerová,0
6,HZDS,102,Zuzana,Lenická,MUDr.,32,lekárka,Močenok,HZDS,Zuzana Lenická,0
6,HZDS,103,Ľubica,Harakaľová,Ing.,38,tajomníčka fakulty,Trenčín,HZDS,Ľubica Harakaľová,0
6,HZDS,104,Eva,Bollová,MVDr.,45,hygienička,Čadca,HZDS,Eva Bollová,0
6,HZDS,105,Ladislav,Kalafa,Ing.,49,chemik - špecialista,Čičava,HZDS,Ladislav Kalafa,0
6,HZDS,106,Ľubomír,Novotný,MVDr.,40,veterinárny lekár,Krupina,HZDS,Ľubomír Novotný,0
6,HZDS,107,Marián,Kováč,,37,riaditeľ firmy,Trnava,HZDS,Marián Kováč,0
6,HZDS,108,Václav,Petrovčik,Mgr.,43,riaditeľ školy,Horňa,HZDS,Václav Petrovčik,0
6,HZDS,109,Elena,Valenteje,,25,asistentka riaditeľa,Radobica,HZDS,Elena Valenteje,0
6,HZDS,110,Jozef,Vierik,,42,súkromný podnikateľ,Horná Štubňa,HZDS,Jozef Vierik,0
6,HZDS,111,Karol,Jurík,Ing.,25,finančný poradca,Obyce,HZDS,Karol Jurík,0
6,HZDS,112,Eva,Krahulcová,Ing.,46,vedúca kontroly,Podbrezová,HZDS,Eva Krahulcová,0
6,HZDS,113,Maroš,Hedera,,33,informatik,Bratislava,HZDS,Maroš Hedera,0
6,HZDS,114,Anna,Hoštáková,Ing.,44,ekonómka,Považská Bystrica,HZDS,Anna Hoštáková,0
6,HZDS,115,Anton,Radolský,Ing.,45,živnostník,Ochodnica,HZDS,Anton Radolský,0
6,HZDS,116,Eva,Grossingerová,Mgr.,51,zástupkyňa riaditeľa hotela,Poprad,HZDS,Eva Grossingerová,0
6,HZDS,117,Tibor,Theis,,38,starosta obce,Helcmanovce,HZDS,Tibor Theis,0
6,HZDS,118,Július,Beník,Ing.,64,starosta obce,Sušany,HZDS,Július Beník,0
6,HZDS,119,Monika,Širková,,28,referentka,Komárno,HZDS,Monika Širková,0
6,HZDS,120,Adriana,Adamicová,,31,referentka,Bobrov,HZDS,Adriana Adamicová,0
6,HZDS,121,Peter,Bulík,Mgr.,44,riaditeľ školy,Bánovce nad Bebravou,HZDS,Peter Bulík,0
6,HZDS,122,Anna,Zákutná,PhDr.,41,odborná referentka,Prešov,HZDS,Anna Zákutná,0
6,HZDS,123,Ivana,Kapráliková,Mgr.,28,odborná referentka,Dunajská Streda,HZDS,Ivana Kapráliková,0
6,HZDS,124,Peter,Horváth,MUDr. MPH,53,námestník riaditeľa,Bratislava,HZDS,Peter Horváth,0
6,HZDS,125,Gabriela,Mačaiová,PaedDr.,53,pedagogička,Bernolákovo,HZDS,Gabriela Mačaiová,0
6,HZDS,126,Marián,Horváth,Ing.,30,živnostník,Tvrdošín,HZDS,Marián Horváth,0
6,HZDS,127,Mária,Dvorská,,50,ekonómka,Púchov,HZDS,Mária Dvorská,0
6,HZDS,128,Andrej,Semanco,Ing. arch.,47,zástupca primátora,Humenné,HZDS,Andrej Semanco,0
6,HZDS,129,Ľubomír,Síkeľa,Ing.,47,riaditeľ firmy,Suché Brezovo,HZDS,Ľubomír Síkeľa,0
6,HZDS,130,Lýdia,Bušaničová,Bc.,47,riaditeľka DSS,Strážske,HZDS,Lýdia Bušaničová,0
6,HZDS,131,Stanislav,Mičko,Bc.,48,manažér logistiky,Nemšová,HZDS,Stanislav Mičko,0
6,HZDS,132,Milan,Lištiak,Ing.,58,riaditeľ školy,Važec,HZDS,Milan Lištiak,0
6,HZDS,133,Ladislav,Magyar,Mgr.,33,vedúci kancelárie,Sabinov,HZDS,Ladislav Magyar,0
6,HZDS,134,František,Tamašovič,Ing.,49,riaditeľ SOU,Šurany,HZDS,František Tamašovič,0
6,HZDS,135,Miroslav,Začko,Ing.,33,živnostník,Hlohovec,HZDS,Miroslav Začko,0
6,HZDS,136,Julián,Pitoňák,Ing.,62,súkromný podnikateľ,Limbach,HZDS,Julián Pitoňák,0
6,HZDS,137,Eva,Hejduková,,46,starostka obce,Tuchyňa,HZDS,Eva Hejduková,0
6,HZDS,138,Jozefa,Šamánková,,49,referentka,Bytča,HZDS,Jozefa Šamánková,0
6,HZDS,139,Marta,Pajonková,Mgr.,41,pedagogička,Stará Ľubovňa,HZDS,Marta Pajonková,0
6,HZDS,140,Eva,Moravčíková,,49,súkromná podnikateľka,Žarnovica,HZDS,Eva Moravčíková,0
6,HZDS,141,Ľuboš,Ďurdiak,Mgr.,26,generálny riaditeľ,Obyce,HZDS,Ľuboš Ďurdiak,0
6,HZDS,142,Štefan,Horváth,MUDr.,47,lekár,Košice,HZDS,Štefan Horváth,0
6,HZDS,143,Ivana,Polláková,,38,asistentka,Skalica,HZDS,Ivana Polláková,0
6,HZDS,144,Peter,Regina,,35,agronóm,Púchov,HZDS,Peter Regina,0
6,HZDS,145,Margita,Slížová,,35,ekonómka,Čadca,HZDS,Margita Slížová,0
6,HZDS,146,Štefan,Čarný,PaedDr.,38,pedagóg,Svidník,HZDS,Štefan Čarný,0
6,HZDS,147,Štefan,Vinca,Ing.,32,súkromný podnikateľ,Poproč,HZDS,Štefan Vinca,0
6,HZDS,148,Peter,Mervart,,32,živnostník,Topoľčany,HZDS,Peter Mervart,0
6,HZDS,149,Nadežda,Kvaková,RNDr.,44,odborná asistentka,Banská Štiavnica,HZDS,Nadežda Kvaková,0
6,HZDS,150,Ľudmila,Laurová,,35,pedagogička,Levoča,HZDS,Ľudmila Laurová,0
12,KDH,1,Pavol,Hrušovský,JUDr.,50,podpredseda NR SR,Nitra,KDH,Pavol Hrušovský,0
12,KDH,2,Ján,Figeľ,Ing.,42,štátny tajomník MZV SR,Čaklov,KDH,Ján Figeľ,0
12,KDH,3,Vladimír,Palko,doc. RNDr. CSc.,45,poslanes NR SR,Bratislava,KDH,Vladimír Palko,0
12,KDH,4,Pavol,Minárik,RNDr.,45,námestník primátora,Bratislava,KDH,Pavol Minárik,0
12,KDH,5,Július,Brocka,Ing.,45,poslanec NR SR,Križovany nad Dudváhom,KDH,Július Brocka,0
12,KDH,6,Daniel,Lipšic,JUDr.,29,advokát,Bratislava,KDH,Daniel Lipšic,0
12,KDH,7,František,Mikloško,RNDr.,55,poslanec NR SR,Bratislava,KDH,František Mikloško,0
12,KDH,8,Martin,Fronc,doc. Mgr. CSc.,55,štátny tajomník MŠ SR,Divina,KDH,Martin Fronc,0
12,KDH,9,Anna,Záborská,MUDr.,54,poslanec NR SR,Bojnice,KDH,Anna Záborská,0
12,KDH,10,Peter,Muránsky,Ing. Mgr.,29,poslanec NR SR,Nemce,KDH,Peter Muránsky,0
12,KDH,11,Pavol,Abrhan,Ing.,43,manažér,Nové Zámky,KDH,Pavol Abrhan,0
12,KDH,12,Jozef,Šimko,Ing.,46,technik,Stropkov,KDH,Jozef Šimko,0
12,KDH,13,Andej,Hajduk,,54,vodohospodár,Hatalov,KDH,Andej Hajduk,0
12,KDH,14,Mária,Demeterová,Mgr.,53,námestníčka primátora,Bratislava,KDH,Mária Demeterová,0
12,KDH,15,Alojz,Přidal,Mgr.,46,jadrový fyzik,Kátlovce,KDH,Alojz Přidal,0
12,KDH,16,Jozef,Miklušičák,Mgr.,47,geológ,Námestovo,KDH,Jozef Miklušičák,0
12,KDH,17,Mária,Sabolová,Ing.,46,poslanec NR SR,Košice,KDH,Mária Sabolová,0
12,KDH,18,Marcela,Pčolinská,Mgr.,49,poslanec NR SR,Nižný Hrabovec,KDH,Marcela Pčolinská,0
12,KDH,19,Mária,Majdová,Bc.,29,zdravotná sestra,Vrútky,KDH,Mária Majdová,0
12,KDH,20,Alojz,Rakús,doc. MUDr.,55,poslanec NR SR,Bratislava,KDH,Alojz Rakús,0
12,KDH,21,Michal,Srholec,Ing.,61,primátor,Skalica,KDH,Michal Srholec,0
12,KDH,22,Michal,Bartoš,Mgr.,48,magister sociálnych vied,Smižany,KDH,Michal Bartoš,0
12,KDH,23,Jaroslav,Ivan,Ing.,46,živnostník,Krškany,KDH,Jaroslav Ivan,0
12,KDH,24,Ján,Bielik,doc. MUDr. CSc.,47,lekár,Nové Mesto nad Váhom,KDH,Ján Bielik,0
12,KDH,25,Jana,Brázdilová,Ing. Mgr.,49,pedagóg,Banská Bystrica,KDH,Jana Brázdilová,0
12,KDH,26,Ján,Ondrejka,,45,elektrotechnik,Liptovské Sliače,KDH,Ján Ondrejka,0
12,KDH,27,Pavol,Bielik,RNDr. CSc.,49,starosta,Bratislava,KDH,Pavol Bielik,0
12,KDH,28,Katarína,Smiešková,Ing.,44,ekonómka,Kráľová pri Senci,KDH,Katarína Smiešková,0
12,KDH,29,Stanislav,Husár,,60,strojný zámočník,Partizánske,KDH,Stanislav Husár,0
12,KDH,30,Ján,Vančo,Ing.,52,technik,Nitra,KDH,Ján Vančo,0
12,KDH,31,Pavol,Tarcala,Ing.,36,technik,Bardejov,KDH,Pavol Tarcala,0
12,KDH,32,Eugen,Mikuláš,Ing.,38,elektrotechnický inžinier,Vidiná,KDH,Eugen Mikuláš,0
12,KDH,33,Miroslav,Tóth,Mgr.,35,vychovávateľ,Pata,KDH,Miroslav Tóth,0
12,KDH,34,Ján,Kapala,,54,štátny zamestnanec,Dolný Kubín,KDH,Ján Kapala,0
12,KDH,35,Ľubomír,Bošanský,Ing.,48,strojný inžinier,Jacovce,KDH,Ľubomír Bošanský,0
12,KDH,36,Ján,Václavik,,50,lesník,Zvolen,KDH,Ján Václavik,0
12,KDH,37,Ján,Soliar,Ing.,49,technik,Kežmarok,KDH,Ján Soliar,0
12,KDH,38,Dušan,Mihálik,,57,štátny zamestnanec,Dubnica nad Váhom,KDH,Dušan Mihálik,0
12,KDH,39,Marián,Dúbrava,Ing. Mgr.,39,elektrotechnický inžinier,Dunajská Streda,KDH,Marián Dúbrava,0
12,KDH,40,Michal,Pilka,Ing.,59,zástupca starostu,Bratislava,KDH,Michal Pilka,0
12,KDH,41,Ján,Vojtko,doc. Ing. PhD.,62,chemický inžinier,Bratislava,KDH,Ján Vojtko,0
12,KDH,42,Peter,Belica,Ing.,50,technik,Sučany,KDH,Peter Belica,0
12,KDH,43,Ferdinand,Galko,Ing.,53,projektant,Horné Srnie,KDH,Ferdinand Galko,0
12,KDH,44,Jozef,Hladík,MVDr.,53,veterinárny lekár,Kúty,KDH,Jozef Hladík,0
12,KDH,45,Stanislav,Kahanec,Ing.,48,strojný inžinier,Prešov,KDH,Stanislav Kahanec,0
12,KDH,46,František,Berta,,40,starosta,Vieska nad Žitavou,KDH,František Berta,0
12,KDH,47,Róbert,Schmidt,Mgr.,32,pedagóg,Vrbovka,KDH,Róbert Schmidt,0
12,KDH,48,Bystrík,Hollý,Ing.,52,starosta,Bratislava,KDH,Bystrík Hollý,0
12,KDH,49,Cyril,Korpesio,Ing.,38,ekonóm,Sečovce,KDH,Cyril Korpesio,0
12,KDH,50,Ján,Porubský,MUDr. CSc.,55,lekár,Bratislava,KDH,Ján Porubský,0
12,KDH,51,Jaromír,Janiš,Ing.,52,elektrotechnický inžinier,Bytča,KDH,Jaromír Janiš,0
12,KDH,52,Rudolf,Mikuláš,,53,spojový mechanik,Hlohovec,KDH,Rudolf Mikuláš,0
12,KDH,53,Eleonóra,Porubcová,Mgr.,36,stredoškolský pedagóg,Prievidza,KDH,Eleonóra Porubcová,0
12,KDH,54,Pavol,Mačala,PhDr. CSc.,44,archeológ,Košice,KDH,Pavol Mačala,0
12,KDH,55,Marián,Hujo,Ing.,43,ekonóm,Halič,KDH,Marián Hujo,0
12,KDH,56,Pavol,Ružanský,Ing. Mgr.,54,pedagóg,Šaľa,KDH,Pavol Ružanský,0
12,KDH,57,Anton,Hrica,,53,rušňovodič,Stupava,KDH,Anton Hrica,0
12,KDH,58,Vladimír,Kokarda,RNDr. PhD.,44,personalista,Košice,KDH,Vladimír Kokarda,0
12,KDH,59,Ján,Krivčík,Ing.,55,ekonóm,Považská Bystrica,KDH,Ján Krivčík,0
12,KDH,60,Mária,Homolová,PhDr.,43,psychológ,Priechod,KDH,Mária Homolová,0
12,KDH,61,Ľubomír,Šteiniger,,37,informatik,Kysucké Nové Mesto,KDH,Ľubomír Šteiniger,0
12,KDH,62,Rudolf,Jánošík,Ing.,42,stavebný inžinier,Bánovce nad Bebravou,KDH,Rudolf Jánošík,0
12,KDH,63,Juraj,Andrejuv,MVDr.,48,veterinárny lekár,Svidník,KDH,Juraj Andrejuv,0
12,KDH,64,Ján,Morovič,Ing. PhD.,57,elektrotechnický inžinier,Bratislava,KDH,Ján Morovič,0
12,KDH,65,Monika,Gibalová,PhDr. Mgr. PhD.,42,sociológ,Svit,KDH,Monika Gibalová,0
12,KDH,66,Jozef,Švec,Mgr.,30,politológ,Zlaté Moravce,KDH,Jozef Švec,0
12,KDH,67,Ján,Koreňovský,Ing.,51,ekonóm,Bratislava,KDH,Ján Koreňovský,0
12,KDH,68,Ján,Gajdoš,MVDr. CSc.,62,veterinárny lekár,Budimír,KDH,Ján Gajdoš,0
12,KDH,69,Rudolf,Bielik,Ing.,39,počítačový technik,Púchov,KDH,Rudolf Bielik,0
12,KDH,70,Ján,Zachar,Ing.,43,elektrotechnický inžinier,Bratislava,KDH,Ján Zachar,0
12,KDH,71,Jozef,Klokner,Ing.,47,manažér marketingu,Trnava,KDH,Jozef Klokner,0
12,KDH,72,Janka,Dzuríková,Mgr.,33,pedagóg,Liptovská Porúbka,KDH,Janka Dzuríková,0
12,KDH,73,Marián,Eliáš,Ing.,46,lesný inžinier,Prešov,KDH,Marián Eliáš,0
12,KDH,74,Marián,Karvaj,MUDr.,47,lekár,Nové Zámky,KDH,Marián Karvaj,0
12,KDH,75,Marián,Kučera,Ing.,28,strojný inžinier,Zvolenská Slatina,KDH,Marián Kučera,0
12,KDH,76,Michal,Čverčko,RNDr. CSc.,68,vysokoškolský pedagóg,Košice,KDH,Michal Čverčko,0
12,KDH,77,Mária,Biksadská,Ing.,49,chemická inžinierka,Veľké Leváre,KDH,Mária Biksadská,0
12,KDH,78,Ján,Bendžala,Ing.,49,dopravný inžinier,Košice,KDH,Ján Bendžala,0
12,KDH,79,Pavol,Gurega,Ing.,45,súkromný podnikateľ,Stará Ľubovňa,KDH,Pavol Gurega,0
12,KDH,80,Anton,Konušiak,Ing.,52,strojný inžinier,Bernolákovo,KDH,Anton Konušiak,0
12,KDH,81,Marián,Železník,Ing.,44,poľnohospodár,Zuberec,KDH,Marián Železník,0
12,KDH,82,Ján,Mihala,Ing.,37,technik,Bošáca,KDH,Ján Mihala,0
12,KDH,83,Jozef,Harvančík,Ing.,55,stavebný inžinier,Bratislava,KDH,Jozef Harvančík,0
12,KDH,84,Ján,Kadlec,Ing.,47,banský inžinier,Holíč,KDH,Ján Kadlec,0
12,KDH,85,Július,Stanko,Dr. et MVDr.,37,veterinárny lekár,Michalovce,KDH,Július Stanko,0
12,KDH,86,Peter,Polák,doc. Ing. PhD.,58,vedecký pracovník,Bratislava,KDH,Peter Polák,0
12,KDH,87,Karol,Velčický,Ing.,54,technik,Močenok,KDH,Karol Velčický,0
12,KDH,88,Anna,Vavrincová,Ing.,47,ekonómka,Žarnovica,KDH,Anna Vavrincová,0
12,KDH,89,Róbert,Korec,,31,stredoškolský pedagóg,Pata,KDH,Róbert Korec,0
12,KDH,90,Pavol,Faktor,Ing.,39,ekonóm,Stará Bystrica,KDH,Pavol Faktor,0
12,KDH,91,Alica,Harišová,JUDr.,51,právnička,Plevník - Drienové,KDH,Alica Harišová,0
12,KDH,92,Ján,Dzurjuv,Ing.,47,strojný inžinier,Kračúnovce,KDH,Ján Dzurjuv,0
12,KDH,93,Jozef,Ivan,Ing.,52,ekonóm,Zlaté Moravce,KDH,Jozef Ivan,0
12,KDH,94,Peter,Stanko,Ing.,35,lesný inžinier,Sobrance,KDH,Peter Stanko,0
12,KDH,95,Štefan,Valentovič,Ing.,48,strojný inžinier,Nová Baňa,KDH,Štefan Valentovič,0
12,KDH,96,Pavol,Pavlásek,doc. Ing. PhD.,54,vysokoškolský pedagóg,Žilina,KDH,Pavol Pavlásek,0
12,KDH,97,Vladimír,Vráb,Ing.,45,technik,Turčianske Teplice,KDH,Vladimír Vráb,0
12,KDH,98,Anton,Novák,Ing.,48,energetik,Sabinov,KDH,Anton Novák,0
12,KDH,99,Milan,Svítek,,43,sam. hospodáriaci roľník,Modra,KDH,Milan Svítek,0
12,KDH,100,Marián,Kvasnička,PhDr.,47,stredoškolský pedagóg,Trenčín,KDH,Marián Kvasnička,0
12,KDH,101,Vladimír,Schwarzbacher,,46,stavebný technik,Levoča,KDH,Vladimír Schwarzbacher,0
12,KDH,102,Ján,Čop,Ing.,39,elektrotechnik,Snina,KDH,Ján Čop,0
12,KDH,103,Ladislav,Herman,Ing.,59,elektrotechnický inžinier,Košice,KDH,Ladislav Herman,0
12,KDH,104,Mária,Jesenková,Ing.,37,starostka,Zbudské Dlhé,KDH,Mária Jesenková,0
12,KDH,105,Viera,Janečková,,50,podnikateľka,Bratislava,KDH,Viera Janečková,0
12,KDH,106,Jaroslav,Kavulič,Mgr.,32,pedagóg,Jaklovce,KDH,Jaroslav Kavulič,0
12,KDH,107,Anton,Gašpár,,48,elektroinžinier,Záhradné,KDH,Anton Gašpár,0
12,KDH,108,Mária,Hliváková,MUDr.,52,lekárka,Pača,KDH,Mária Hliváková,0
12,KDH,109,Štefan,Bederka,doc. Ing. CSc.,65,elektrotechnický inžinier,Bratislava,KDH,Štefan Bederka,0
12,KDH,110,Márius,Mika,Ing.,62,stavebný inžinier,Banská Bystrica,KDH,Márius Mika,0
12,KDH,111,Elena,Bieliková,Mgr.,42,pedagóg,Piešťany,KDH,Elena Bieliková,0
12,KDH,112,Jozef,Závodský,Ing.,57,strojný inžinier,Bratislava,KDH,Jozef Závodský,0
12,KDH,113,Anton,Tkáčik,Ing.,30,krajinný inžinier,Radoľa,KDH,Anton Tkáčik,0
